time,target_id,target_x,target_y,target_vx,target_vy,target_detected,target_last_known_x,target_last_known_y,target_last_known_vx,target_last_known_vy
13,0,60.47258758544922,41.40653991699219,-2.8115391731262207,2.84521484375,True,60.47258758544922,41.40653991699219,-2.8115391731262207,2.84521484375
13,1,69.42449951171875,78.4357681274414,3.0372936725616455,2.602853298187256,False,69.42449951171875,78.4357681274414,3.0372936725616455,2.602853298187256
13,2,78.65020751953125,27.31963348388672,-2.435758352279663,3.1728663444519043,True,78.65020751953125,27.31963348388672,-2.435758352279663,3.1728663444519043
14,0,57.661048889160156,44.25175476074219,-2.8115391731262207,2.84521484375,True,57.661048889160156,44.25175476074219,-2.8115391731262207,2.84521484375
14,1,72.4617919921875,81.03861999511719,3.0372936725616455,2.602853298187256,False,72.4617919921875,81.03861999511719,3.0372936725616455,2.602853298187256
14,2,76.21444702148438,30.49250030517578,-2.435758352279663,3.1728665828704834,True,76.21444702148438,30.49250030517578,-2.435758352279663,3.1728665828704834
15,0,54.849510192871094,47.09696960449219,-2.8115391731262207,2.84521484375,True,54.849510192871094,47.09696960449219,-2.8115391731262207,2.84521484375
15,1,75.49908447265625,83.64147186279297,3.0372939109802246,2.602853536605835,False,75.49908447265625,83.64147186279297,3.0372939109802246,2.602853536605835
15,2,73.7786865234375,33.665367126464844,-2.435758352279663,3.1728665828704834,True,73.7786865234375,33.665367126464844,-2.435758352279663,3.1728665828704834
16,0,52.03797149658203,49.94218444824219,-2.8115391731262207,2.84521484375,True,52.03797149658203,49.94218444824219,-2.8115391731262207,2.84521484375
16,1,78.536376953125,86.24432373046875,3.0372939109802246,2.602853536605835,False,78.536376953125,86.24432373046875,3.0372939109802246,2.602853536605835
16,2,71.34292602539062,36.838233947753906,-2.435758113861084,3.1728665828704834,True,71.34292602539062,36.838233947753906,-2.435758113861084,3.1728665828704834
17,0,49.22643280029297,52.78739929199219,-2.8115391731262207,2.84521484375,True,49.22643280029297,52.78739929199219,-2.8115391731262207,2.84521484375
17,1,81.57366943359375,88.84717559814453,3.0372936725616455,2.602853536605835,False,81.57366943359375,88.84717559814453,3.0372936725616455,2.602853536605835
17,2,68.90716552734375,40.01110076904297,-2.435757875442505,3.1728665828704834,True,68.90716552734375,40.01110076904297,-2.435757875442505,3.1728665828704834
18,0,46.414894104003906,55.63261413574219,-2.8115394115448,2.84521484375,True,46.414894104003906,55.63261413574219,-2.8115394115448,2.84521484375
18,1,84.6109619140625,91.45002746582031,3.0372936725616455,2.602853775024414,False,84.6109619140625,91.45002746582031,3.0372936725616455,2.602853775024414
18,2,66.47140502929688,43.18396759033203,-2.435757875442505,3.1728668212890625,True,66.47140502929688,43.18396759033203,-2.435757875442505,3.1728668212890625
19,0,43.603355407714844,58.47782897949219,-2.8115394115448,2.84521484375,True,43.603355407714844,58.47782897949219,-2.8115394115448,2.84521484375
19,1,87.64825439453125,94.0528793334961,3.0372934341430664,2.602853775024414,False,87.64825439453125,94.0528793334961,3.0372934341430664,2.602853775024414
19,2,64.03564453125,46.356834411621094,-2.435757875442505,3.1728670597076416,True,64.03564453125,46.356834411621094,-2.435757875442505,3.1728670597076416
20,0,40.79181671142578,61.32304382324219,-2.8115391731262207,2.845214605331421,True,40.79181671142578,61.32304382324219,-2.8115391731262207,2.845214605331421
20,1,90.685546875,96.65573120117188,3.037292957305908,2.6028542518615723,False,90.685546875,96.65573120117188,3.037292957305908,2.6028542518615723
20,2,61.59988784790039,49.529701232910156,-2.435757637023926,3.1728670597076416,True,61.59988784790039,49.529701232910156,-2.435757637023926,3.1728670597076416
21,0,37.98027801513672,64.16825866699219,-2.8115394115448,2.84521484375,True,37.98027801513672,64.16825866699219,-2.8115394115448,2.84521484375
21,1,91.48159790039062,97.33792114257812,3.806030035018921,1.2305020093917847,False,91.48159790039062,97.33792114257812,3.806030035018921,1.2305020093917847
21,2,59.16413116455078,52.70256805419922,-2.435757637023926,3.1728668212890625,True,59.16413116455078,52.70256805419922,-2.435757637023926,3.1728668212890625
22,0,35.168739318847656,67.01347351074219,-2.8115394115448,2.845214605331421,True,35.168739318847656,67.01347351074219,-2.8115394115448,2.845214605331421
22,1,88.87666320800781,94.30241394042969,-2.60493803024292,-3.035506248474121,False,88.87666320800781,94.30241394042969,-2.60493803024292,-3.035506248474121
22,2,56.72837448120117,55.87543487548828,-2.435757637023926,3.1728668212890625,True,56.72837448120117,55.87543487548828,-2.435757637023926,3.1728668212890625
23,0,32.357200622558594,69.85868835449219,-2.8115394115448,2.845214605331421,True,32.357200622558594,69.85868835449219,-2.8115394115448,2.845214605331421
23,1,86.271728515625,91.26690673828125,-2.60493803024292,-3.035506010055542,False,86.271728515625,91.26690673828125,-2.60493803024292,-3.035506010055542
23,2,54.29261779785156,59.048301696777344,-2.435757875442505,3.1728668212890625,True,54.29261779785156,59.048301696777344,-2.435757875442505,3.1728668212890625
24,0,29.54566192626953,72.70390319824219,-2.8115394115448,2.845214605331421,True,29.54566192626953,72.70390319824219,-2.8115394115448,2.845214605331421
24,1,83.66679382324219,88.23139953613281,-2.604938268661499,-3.035506010055542,False,83.66679382324219,88.23139953613281,-2.604938268661499,-3.035506010055542
24,2,51.85686111450195,62.221168518066406,-2.435757875442505,3.1728665828704834,True,51.85686111450195,62.221168518066406,-2.435757875442505,3.1728665828704834
25,0,26.73412322998047,75.54911804199219,-2.8115394115448,2.845214605331421,True,26.73412322998047,75.54911804199219,-2.8115394115448,2.845214605331421
25,1,81.06185913085938,85.19589233398438,-2.604938268661499,-3.035506010055542,False,81.06185913085938,85.19589233398438,-2.604938268661499,-3.035506010055542
25,2,49.421104431152344,65.39403533935547,-2.435758113861084,3.1728665828704834,True,49.421104431152344,65.39403533935547,-2.435758113861084,3.1728665828704834
26,0,23.922584533691406,78.39433288574219,-2.811539649963379,2.845214605331421,True,23.922584533691406,78.39433288574219,-2.811539649963379,2.845214605331421
26,1,78.45692443847656,82.16038513183594,-2.604938507080078,-3.035506010055542,False,78.45692443847656,82.16038513183594,-2.604938507080078,-3.035506010055542
26,2,46.985347747802734,68.56690216064453,-2.435758113861084,3.1728663444519043,True,46.985347747802734,68.56690216064453,-2.435758113861084,3.1728663444519043
27,0,21.111045837402344,81.23954772949219,-2.8115394115448,2.8452141284942627,True,21.111045837402344,81.23954772949219,-2.8115394115448,2.8452141284942627
27,1,75.85198974609375,79.1248779296875,-2.604938507080078,-3.035505533218384,False,75.85198974609375,79.1248779296875,-2.604938507080078,-3.035505533218384
27,2,44.549591064453125,71.7397689819336,-2.435758352279663,3.1728663444519043,True,44.549591064453125,71.7397689819336,-2.435758352279663,3.1728663444519043
28,0,18.29950523376465,84.08476257324219,-2.811539888381958,2.845214366912842,True,18.29950523376465,84.08476257324219,-2.811539888381958,2.845214366912842
28,1,73.2470474243164,76.08937072753906,-2.6049387454986572,-3.035505533218384,False,73.2470474243164,76.08937072753906,-2.6049387454986572,-3.035505533218384
28,2,42.11383056640625,74.91263580322266,-2.4357588291168213,3.1728663444519043,True,42.11383056640625,74.91263580322266,-2.4357588291168213,3.1728663444519043
29,0,15.48796558380127,86.92997741699219,-2.811539649963379,2.845214366912842,True,15.48796558380127,86.92997741699219,-2.811539649963379,2.845214366912842
29,1,70.64210510253906,73.05386352539062,-2.6049387454986572,-3.035505771636963,False,70.64210510253906,73.05386352539062,-2.6049387454986572,-3.035505771636963
29,2,39.67807388305664,78.08550262451172,-2.435758352279663,3.1728663444519043,True,39.67807388305664,78.08550262451172,-2.435758352279663,3.1728663444519043
30,0,12.67642593383789,89.77519226074219,-2.811539649963379,2.8452141284942627,True,12.67642593383789,89.77519226074219,-2.811539649963379,2.8452141284942627
30,1,68.03717041015625,70.01835632324219,-2.604938507080078,-3.035505533218384,False,68.03717041015625,70.01835632324219,-2.604938507080078,-3.035505533218384
30,2,37.242313385009766,81.25836944580078,-2.4357588291168213,3.172865867614746,True,37.242313385009766,81.25836944580078,-2.4357588291168213,3.172865867614746
31,0,9.864886283874512,92.62040710449219,-2.811539888381958,2.8452138900756836,True,9.864886283874512,92.62040710449219,-2.811539888381958,2.8452138900756836
31,1,65.4322280883789,66.98284912109375,-2.6049387454986572,-3.035505533218384,False,65.4322280883789,66.98284912109375,-2.6049387454986572,-3.035505533218384
31,2,34.806556701660156,84.43123626708984,-2.435758590698242,3.172866106033325,True,34.806556701660156,84.43123626708984,-2.435758590698242,3.172866106033325
32,0,7.053346157073975,95.46562194824219,-2.811540126800537,2.8452138900756836,True,7.053346157073975,95.46562194824219,-2.811540126800537,2.8452138900756836
32,1,62.82728958129883,63.94734191894531,-2.6049387454986572,-3.035505533218384,False,62.82728958129883,63.94734191894531,-2.6049387454986572,-3.035505533218384
32,2,32.83087158203125,87.00479888916016,-3.9541847705841064,-0.6036737561225891,True,32.83087158203125,87.00479888916016,-3.9541847705841064,-0.6036737561225891
33,0,4.241805076599121,98.31083679199219,-2.8115408420562744,2.8452134132385254,True,4.241805076599121,98.31083679199219,-2.8115408420562744,2.8452134132385254
33,1,60.22235107421875,60.911834716796875,-2.6049387454986572,-3.0355052947998047,False,60.22235107421875,60.911834716796875,-2.6049387454986572,-3.0355052947998047
33,2,34.99189376831055,83.6387939453125,2.161022186279297,-3.366004228591919,True,34.99189376831055,83.6387939453125,2.161022186279297,-3.366004228591919
34,0,4.01165771484375,98.54373931884766,3.915173053741455,0.8194024562835693,True,4.01165771484375,98.54373931884766,3.915173053741455,0.8194024562835693
34,1,57.61741256713867,57.87632751464844,-2.6049387454986572,-3.0355052947998047,False,57.61741256713867,57.87632751464844,-2.6049387454986572,-3.0355052947998047
34,2,37.152915954589844,80.27278900146484,2.161022186279297,-3.36600399017334,True,37.152915954589844,80.27278900146484,2.161022186279297,-3.36600399017334
35,0,5.640812397003174,94.89054107666016,1.6291545629501343,-3.653197765350342,True,5.640812397003174,94.89054107666016,1.6291545629501343,-3.653197765350342
35,1,55.012474060058594,54.8408203125,-2.6049389839172363,-3.0355052947998047,False,55.012474060058594,54.8408203125,-2.6049389839172363,-3.0355052947998047
35,2,39.31393814086914,76.90678405761719,2.161022186279297,-3.3660037517547607,True,39.31393814086914,76.90678405761719,2.161022186279297,-3.3660037517547607
36,0,7.269967079162598,91.23734283447266,1.6291546821594238,-3.653198003768921,True,7.269967079162598,91.23734283447266,1.6291546821594238,-3.653198003768921
36,1,52.407535552978516,51.80531311035156,-2.6049392223358154,-3.0355052947998047,False,52.407535552978516,51.80531311035156,-2.6049392223358154,-3.0355052947998047
36,2,41.47496032714844,73.54077911376953,2.161022424697876,-3.366004228591919,True,41.47496032714844,73.54077911376953,2.161022424697876,-3.366004228591919
37,0,8.89912223815918,87.58414459228516,1.6291548013687134,-3.653198003768921,True,8.89912223815918,87.58414459228516,1.6291548013687134,-3.653198003768921
37,1,49.80259704589844,48.769805908203125,-2.6049392223358154,-3.0355052947998047,False,49.80259704589844,48.769805908203125,-2.6049392223358154,-3.0355052947998047
37,2,43.635982513427734,70.17477416992188,2.161022186279297,-3.36600399017334,True,43.635982513427734,70.17477416992188,2.161022186279297,-3.36600399017334
38,0,10.528276443481445,83.93094635009766,1.6291546821594238,-3.653198003768921,True,10.528276443481445,83.93094635009766,1.6291546821594238,-3.653198003768921
38,1,47.19765853881836,45.73430252075195,-2.6049394607543945,-3.0355050563812256,False,47.19765853881836,45.73430252075195,-2.6049394607543945,-3.0355050563812256
38,2,45.79700469970703,66.80876922607422,2.161022424697876,-3.36600399017334,True,45.79700469970703,66.80876922607422,2.161022424697876,-3.36600399017334
39,0,12.157430648803711,80.27774810791016,1.6291546821594238,-3.653198003768921,True,12.157430648803711,80.27774810791016,1.6291546821594238,-3.653198003768921
39,1,44.59272003173828,42.69879913330078,-2.6049394607543945,-3.0355052947998047,False,44.59272003173828,42.69879913330078,-2.6049394607543945,-3.0355052947998047
39,2,47.95802688598633,63.44276428222656,2.161022424697876,-3.36600399017334,True,47.95802688598633,63.44276428222656,2.161022424697876,-3.36600399017334
40,0,13.786584854125977,76.62454986572266,1.6291546821594238,-3.653197765350342,True,13.786584854125977,76.62454986572266,1.6291546821594238,-3.653197765350342
40,1,41.9877815246582,39.66329574584961,-2.6049392223358154,-3.0355050563812256,True,41.9877815246582,39.66329574584961,-2.6049392223358154,-3.0355050563812256
40,2,50.119049072265625,60.076759338378906,2.161022424697876,-3.36600399017334,True,50.119049072265625,60.076759338378906,2.161022424697876,-3.36600399017334
41,0,15.415740013122559,72.97135162353516,1.6291548013687134,-3.653197765350342,True,15.415740013122559,72.97135162353516,1.6291548013687134,-3.653197765350342
41,1,39.382843017578125,36.62779235839844,-2.6049392223358154,-3.0355052947998047,True,39.382843017578125,36.62779235839844,-2.6049392223358154,-3.0355052947998047
41,2,52.28007125854492,56.71075439453125,2.161022424697876,-3.3660037517547607,True,52.28007125854492,56.71075439453125,2.161022424697876,-3.3660037517547607
42,0,17.04489517211914,69.31815338134766,1.6291546821594238,-3.653197765350342,True,17.04489517211914,69.31815338134766,1.6291546821594238,-3.653197765350342
42,1,36.77790451049805,33.59228515625,-2.6049389839172363,-3.0355052947998047,True,36.77790451049805,33.59228515625,-2.6049389839172363,-3.0355052947998047
42,2,54.44109344482422,53.344749450683594,2.161022424697876,-3.3660037517547607,True,54.44109344482422,53.344749450683594,2.161022424697876,-3.3660037517547607
43,0,18.674049377441406,65.66495513916016,1.6291546821594238,-3.653197765350342,True,18.674049377441406,65.66495513916016,1.6291546821594238,-3.653197765350342
43,1,34.17296600341797,30.556779861450195,-2.6049392223358154,-3.0355048179626465,True,34.17296600341797,30.556779861450195,-2.6049392223358154,-3.0355048179626465
43,2,56.602115631103516,49.97874450683594,2.161022663116455,-3.36600399017334,True,56.602115631103516,49.97874450683594,2.161022663116455,-3.36600399017334
44,0,20.303203582763672,62.011756896972656,1.6291546821594238,-3.653197765350342,True,20.303203582763672,62.011756896972656,1.6291546821594238,-3.653197765350342
44,1,31.568025588989258,27.52127456665039,-2.6049396991729736,-3.0355048179626465,True,31.568025588989258,27.52127456665039,-2.6049396991729736,-3.0355048179626465
44,2,58.76313781738281,46.61273956298828,2.161022663116455,-3.3660037517547607,True,58.76313781738281,46.61273956298828,2.161022663116455,-3.3660037517547607
45,0,21.932357788085938,58.358558654785156,1.6291550397872925,-3.653198003768921,True,21.932357788085938,58.358558654785156,1.6291550397872925,-3.653198003768921
45,1,28.963085174560547,24.485769271850586,-2.6049394607543945,-3.0355050563812256,True,28.963085174560547,24.485769271850586,-2.6049394607543945,-3.0355050563812256
45,2,60.92416000366211,43.246734619140625,2.161022901535034,-3.3660037517547607,True,60.92416000366211,43.246734619140625,2.161022901535034,-3.3660037517547607
46,0,23.561511993408203,54.705360412597656,1.6291550397872925,-3.653197765350342,True,23.561511993408203,54.705360412597656,1.6291550397872925,-3.653197765350342
46,1,26.35814666748047,21.45026397705078,-2.6049389839172363,-3.0355052947998047,True,26.35814666748047,21.45026397705078,-2.6049389839172363,-3.0355052947998047
46,2,63.085182189941406,39.88072967529297,2.161022901535034,-3.3660035133361816,True,63.085182189941406,39.88072967529297,2.161022901535034,-3.3660035133361816
47,0,25.19066619873047,51.052162170410156,1.6291550397872925,-3.6531975269317627,True,25.19066619873047,51.052162170410156,1.6291550397872925,-3.6531975269317627
47,1,26.21639060974121,21.285078048706055,-3.9214627742767334,0.7887516617774963,True,26.21639060974121,21.285078048706055,-3.9214627742767334,0.7887516617774963
47,2,65.24620819091797,36.51472473144531,2.1610231399536133,-3.3660032749176025,True,65.24620819091797,36.51472473144531,2.1610231399536133,-3.3660032749176025
48,0,26.819822311401367,47.398963928222656,1.6291552782058716,-3.653197765350342,True,26.819822311401367,47.398963928222656,1.6291552782058716,-3.653197765350342
48,1,24.369421005249023,24.833133697509766,-1.8469704389572144,3.54805588722229,True,24.369421005249023,24.833133697509766,-1.8469704389572144,3.54805588722229
48,2,67.40723419189453,33.148719787597656,2.161022901535034,-3.3660035133361816,True,67.40723419189453,33.148719787597656,2.161022901535034,-3.3660035133361816
49,0,28.448976516723633,43.745765686035156,1.6291550397872925,-3.6531975269317627,True,28.448976516723633,43.745765686035156,1.6291550397872925,-3.6531975269317627
49,1,22.522451400756836,28.381189346313477,-1.8469703197479248,3.548055648803711,True,22.522451400756836,28.381189346313477,-1.8469703197479248,3.548055648803711
49,2,69.5682601928711,29.78271484375,2.161022424697876,-3.36600399017334,True,69.5682601928711,29.78271484375,2.161022424697876,-3.36600399017334
50,0,30.07813262939453,40.092567443847656,1.6291553974151611,-3.6531975269317627,True,30.07813262939453,40.092567443847656,1.6291553974151611,-3.6531975269317627
50,1,20.675479888916016,31.929244995117188,-1.846970558166504,3.548055648803711,True,20.675479888916016,31.929244995117188,-1.846970558166504,3.548055648803711
50,2,71.72927856445312,26.416709899902344,2.1610214710235596,-3.366004467010498,True,71.72927856445312,26.416709899902344,2.1610214710235596,-3.366004467010498
51,0,31.70728874206543,36.439369201660156,1.6291553974151611,-3.653197765350342,True,31.70728874206543,36.439369201660156,1.6291553974151611,-3.653197765350342
51,1,18.828510284423828,35.47730255126953,-1.8469703197479248,3.548055648803711,True,18.828510284423828,35.47730255126953,-1.8469703197479248,3.548055648803711
51,2,73.89030456542969,23.05070686340332,2.1610231399536133,-3.3660032749176025,True,73.89030456542969,23.05070686340332,2.1610231399536133,-3.3660032749176025
52,0,33.33644485473633,32.786170959472656,1.6291550397872925,-3.653197765350342,True,33.33644485473633,32.786170959472656,1.6291550397872925,-3.653197765350342
52,1,16.981538772583008,39.025360107421875,-1.8469706773757935,3.548055648803711,True,16.981538772583008,39.025360107421875,-1.8469706773757935,3.548055648803711
52,2,74.6266098022461,21.90383529663086,3.0051403045654297,-2.639911413192749,True,74.6266098022461,21.90383529663086,3.0051403045654297,-2.639911413192749
53,0,34.04507064819336,31.197154998779297,-2.5803637504577637,3.0564231872558594,True,34.04507064819336,31.197154998779297,-2.5803637504577637,3.0564231872558594
53,1,15.134568214416504,42.57341766357422,-1.8469706773757935,3.548055648803711,True,15.134568214416504,42.57341766357422,-1.8469706773757935,3.548055648803711
53,2,71.40577697753906,24.275806427001953,-3.2208309173583984,2.371971607208252,True,71.40577697753906,24.275806427001953,-3.2208309173583984,2.371971607208252
54,0,37.6469612121582,32.93680191040039,3.6018917560577393,1.7396481037139893,True,37.6469612121582,32.93680191040039,3.6018917560577393,1.7396481037139893
54,1,13.28759765625,46.12147521972656,-1.8469709157943726,3.548055648803711,True,13.28759765625,46.12147521972656,-1.8469709157943726,3.548055648803711
54,2,68.18494415283203,26.647777557373047,-3.2208306789398193,2.371971607208252,True,68.18494415283203,26.647777557373047,-3.2208306789398193,2.371971607208252
55,0,41.24885177612305,34.676448822021484,3.6018919944763184,1.7396481037139893,True,41.24885177612305,34.676448822021484,3.6018919944763184,1.7396481037139893
55,1,11.44062614440918,49.66952896118164,-1.8469711542129517,3.548055410385132,True,11.44062614440918,49.66952896118164,-1.8469711542129517,3.548055410385132
55,2,64.964111328125,29.01974868774414,-3.2208306789398193,2.371971607208252,True,64.964111328125,29.01974868774414,-3.2208306789398193,2.371971607208252
56,0,44.85074234008789,36.41609573364258,3.6018917560577393,1.7396481037139893,True,44.85074234008789,36.41609573364258,3.6018917560577393,1.7396481037139893
56,1,9.593655586242676,53.21758270263672,-1.846970796585083,3.548055648803711,True,9.593655586242676,53.21758270263672,-1.846970796585083,3.548055648803711
56,2,61.743282318115234,31.391719818115234,-3.2208304405212402,2.371971607208252,True,61.743282318115234,31.391719818115234,-3.2208304405212402,2.371971607208252
57,0,48.452632904052734,38.15574264526367,3.6018917560577393,1.7396482229232788,True,48.452632904052734,38.15574264526367,3.6018917560577393,1.7396482229232788
57,1,8.051655769348145,56.179786682128906,3.6451001167297363,-1.6471929550170898,True,8.051655769348145,56.179786682128906,3.6451001167297363,-1.6471929550170898
57,2,58.52245330810547,33.76369094848633,-3.2208306789398193,2.371971607208252,True,58.52245330810547,33.76369094848633,-3.2208306789398193,2.371971607208252
58,0,52.05452346801758,39.895389556884766,3.60189151763916,1.7396481037139893,True,52.05452346801758,39.895389556884766,3.60189151763916,1.7396481037139893
58,1,6.421200275421143,52.52716827392578,-1.6304553747177124,-3.6526174545288086,True,6.421200275421143,52.52716827392578,-1.6304553747177124,-3.6526174545288086
58,2,55.3016242980957,36.13566207885742,-3.2208304405212402,2.371971607208252,True,55.3016242980957,36.13566207885742,-3.2208304405212402,2.371971607208252
59,0,55.65641403198242,41.63503646850586,3.6018917560577393,1.7396482229232788,True,55.65641403198242,41.63503646850586,3.6018917560577393,1.7396482229232788
59,1,4.790744781494141,48.874549865722656,-1.630455493927002,-3.6526176929473877,True,4.790744781494141,48.874549865722656,-1.630455493927002,-3.6526176929473877
59,2,52.08079528808594,38.507633209228516,-3.2208306789398193,2.371971607208252,True,52.08079528808594,38.507633209228516,-3.2208306789398193,2.371971607208252
60,0,59.258304595947266,43.37468338012695,3.6018917560577393,1.739648461341858,True,59.258304595947266,43.37468338012695,3.6018917560577393,1.739648461341858
60,1,3.1602892875671387,45.22193145751953,-1.630455493927002,-3.6526174545288086,True,3.1602892875671387,45.22193145751953,-1.630455493927002,-3.6526174545288086
60,2,48.85996627807617,40.87960433959961,-3.2208306789398193,2.371971607208252,True,48.85996627807617,40.87960433959961,-3.2208306789398193,2.371971607208252
61,0,62.86019515991211,45.11433029174805,3.60189151763916,1.7396483421325684,True,62.86019515991211,45.11433029174805,3.60189151763916,1.7396483421325684
