mode,episode,total_reward,steps,success,final_info
tracking,97,3.0439150242805484,51,True,"{'detected': True, 'success': True, 'target_pos': [86.85807800292969, 63.12757110595703], 'target_vel': [3.6631364822387695, 1.6066839694976807], 'last_known_pos': [86.85807800292969, 63.12757110595703], 'last_known_vel': [3.6631364822387695, 1.6066839694976807]}"
tracking,98,4.252932380475103,55,True,"{'detected': True, 'success': True, 'target_pos': [65.07569885253906, 29.71514129638672], 'target_vel': [-3.894968032836914, -0.910616934299469], 'last_known_pos': [65.07569885253906, 29.71514129638672], 'last_known_vel': [-3.894968032836914, -0.910616934299469]}"
tracking,99,2.120245813190937,11,True,"{'detected': True, 'success': True, 'target_pos': [38.33750915527344, 59.22140121459961], 'target_vel': [2.8240010738372803, 2.8328464031219482], 'last_known_pos': [38.33750915527344, 59.22140121459961], 'last_known_vel': [2.8240010738372803, 2.8328464031219482]}"
tracking,100,2.821254475042224,21,True,"{'detected': True, 'success': True, 'target_pos': [49.259620666503906, 79.34538269042969], 'target_vel': [-3.8946175575256348, -0.9121160507202148], 'last_known_pos': [49.259620666503906, 79.34538269042969], 'last_known_vel': [-3.8946175575256348, -0.9121160507202148]}"
tracking,101,0.3424838428944348,98,True,"{'detected': True, 'success': True, 'target_pos': [56.73909378051758, 79.62435913085938], 'target_vel': [-3.2463879585266113, -2.3368709087371826], 'last_known_pos': [56.73909378051758, 79.62435913085938], 'last_known_vel': [-3.2463879585266113, -2.3368709087371826]}"
tracking,102,6.269581479609013,161,True,"{'detected': True, 'success': True, 'target_pos': [33.00782012939453, 36.31800079345703], 'target_vel': [-3.133321762084961, 2.486421823501587], 'last_known_pos': [33.00782012939453, 36.31800079345703], 'last_known_vel': [-3.133321762084961, 2.486421823501587]}"
tracking,103,2.3500539865344763,24,True,"{'detected': True, 'success': True, 'target_pos': [59.59451675415039, 73.66267395019531], 'target_vel': [1.5677270889282227, 3.6799769401550293], 'last_known_pos': [59.59451675415039, 73.66267395019531], 'last_known_vel': [1.5677270889282227, 3.6799769401550293]}"
tracking,104,6.808631062850356,117,True,"{'detected': True, 'success': True, 'target_pos': [61.433319091796875, 71.97964477539062], 'target_vel': [-3.0885398387908936, -2.5418341159820557], 'last_known_pos': [61.433319091796875, 71.97964477539062], 'last_known_vel': [-3.0885398387908936, -2.5418341159820557]}"
tracking,105,4.815004416421056,87,True,"{'detected': True, 'success': True, 'target_pos': [48.48442459106445, 54.60326385498047], 'target_vel': [-3.8348333835601807, -1.1375643014907837], 'last_known_pos': [48.48442459106445, 54.60326385498047], 'last_known_vel': [-3.8348333835601807, -1.1375643014907837]}"
tracking,106,4.9997056523114445,50,True,"{'detected': True, 'success': True, 'target_pos': [70.50408935546875, 74.19776916503906], 'target_vel': [-2.9736521244049072, 2.675330400466919], 'last_known_pos': [70.50408935546875, 74.19776916503906], 'last_known_vel': [-2.9736521244049072, 2.675330400466919]}"
tracking,107,3.5617570358663797,23,True,"{'detected': True, 'success': True, 'target_pos': [65.1180191040039, 76.71233367919922], 'target_vel': [3.8056375980377197, -1.2317159175872803], 'last_known_pos': [65.1180191040039, 76.71233367919922], 'last_known_vel': [3.8056375980377197, -1.2317159175872803]}"
tracking,108,2.918236336424947,44,True,"{'detected': True, 'success': True, 'target_pos': [33.43539047241211, 79.188232421875], 'target_vel': [-1.9801461696624756, 3.4754886627197266], 'last_known_pos': [33.43539047241211, 79.188232421875], 'last_known_vel': [-1.9801461696624756, 3.4754886627197266]}"
tracking,109,1.4423821605741978,8,True,"{'detected': True, 'success': True, 'target_pos': [66.39659118652344, 51.157535552978516], 'target_vel': [3.9984288215637207, -0.11210459470748901], 'last_known_pos': [66.39659118652344, 51.157535552978516], 'last_known_vel': [3.9984288215637207, -0.11210459470748901]}"
tracking,110,2.821383435726166,37,True,"{'detected': True, 'success': True, 'target_pos': [39.86763381958008, 57.75093078613281], 'target_vel': [3.89109206199646, -0.9270390868186951], 'last_known_pos': [39.86763381958008, 57.75093078613281], 'last_known_vel': [3.89109206199646, -0.9270390868186951]}"
tracking,111,4.604569253832102,41,True,"{'detected': True, 'success': True, 'target_pos': [48.771568298339844, 59.167762756347656], 'target_vel': [2.295949935913086, 3.275456190109253], 'last_known_pos': [48.771568298339844, 59.167762756347656], 'last_known_vel': [2.295949935913086, 3.275456190109253]}"
tracking,112,2.2798215167820453,18,True,"{'detected': True, 'success': True, 'target_pos': [35.82582092285156, 37.06622314453125], 'target_vel': [3.9912548065185547, -0.26435986161231995], 'last_known_pos': [35.82582092285156, 37.06622314453125], 'last_known_vel': [3.9912548065185547, -0.26435986161231995]}"
tracking,113,9.875735494609923,167,True,"{'detected': True, 'success': True, 'target_pos': [51.082977294921875, 45.705543518066406], 'target_vel': [2.5251827239990234, -3.1021690368652344], 'last_known_pos': [51.082977294921875, 45.705543518066406], 'last_known_vel': [2.5251827239990234, -3.1021690368652344]}"
tracking,114,6.398054384090006,238,True,"{'detected': True, 'success': True, 'target_pos': [14.474912643432617, 42.788936614990234], 'target_vel': [2.523740291595459, 3.1033425331115723], 'last_known_pos': [14.474912643432617, 42.788936614990234], 'last_known_vel': [2.523740291595459, 3.1033425331115723]}"
tracking,115,1.4851098880171776,12,True,"{'detected': True, 'success': True, 'target_pos': [29.98975944519043, 64.27951049804688], 'target_vel': [-1.6146126985549927, -3.6596484184265137], 'last_known_pos': [29.98975944519043, 64.27951049804688], 'last_known_vel': [-1.6146126985549927, -3.6596484184265137]}"
tracking,116,2.765103580843657,146,True,"{'detected': True, 'success': True, 'target_pos': [32.8874626159668, 23.68389320373535], 'target_vel': [3.9895529747009277, -0.2889110743999481], 'last_known_pos': [32.8874626159668, 23.68389320373535], 'last_known_vel': [3.9895529747009277, -0.2889110743999481]}"
tracking,117,4.980530329439789,102,True,"{'detected': True, 'success': True, 'target_pos': [37.67254638671875, 56.662322998046875], 'target_vel': [-1.6897047758102417, 3.625589370727539], 'last_known_pos': [37.67254638671875, 56.662322998046875], 'last_known_vel': [-1.6897047758102417, 3.625589370727539]}"
tracking,118,3.5763997021988034,15,True,"{'detected': True, 'success': True, 'target_pos': [29.360919952392578, 48.62913513183594], 'target_vel': [-2.8930020332336426, -2.762343168258667], 'last_known_pos': [29.360919952392578, 48.62913513183594], 'last_known_vel': [-2.8930020332336426, -2.762343168258667]}"
tracking,119,8.629347927637397,107,True,"{'detected': True, 'success': True, 'target_pos': [66.97203063964844, 48.59684371948242], 'target_vel': [2.393738031387329, 3.2046868801116943], 'last_known_pos': [66.97203063964844, 48.59684371948242], 'last_known_vel': [2.393738031387329, 3.2046868801116943]}"
tracking,120,2.423585281409323,71,True,"{'detected': True, 'success': True, 'target_pos': [64.3236083984375, 60.736000061035156], 'target_vel': [-3.965867519378662, 0.5214340686798096], 'last_known_pos': [64.3236083984375, 60.736000061035156], 'last_known_vel': [-3.965867519378662, 0.5214340686798096]}"
tracking,121,6.34855149692297,67,True,"{'detected': True, 'success': True, 'target_pos': [49.95164108276367, 28.798603057861328], 'target_vel': [-0.28554072976112366, -3.989795207977295], 'last_known_pos': [49.95164108276367, 28.798603057861328], 'last_known_vel': [-0.28554072976112366, -3.989795207977295]}"
tracking,122,4.277712744727731,58,True,"{'detected': True, 'success': True, 'target_pos': [6.938968658447266, 63.438907623291016], 'target_vel': [-0.33213862776756287, 3.9861865043640137], 'last_known_pos': [6.938968658447266, 63.438907623291016], 'last_known_vel': [-0.33213862776756287, 3.9861865043640137]}"
tracking,123,2.208118010312319,8,True,"{'detected': True, 'success': True, 'target_pos': [42.03099060058594, 29.22391700744629], 'target_vel': [-1.966288685798645, -3.4833474159240723], 'last_known_pos': [42.03099060058594, 29.22391700744629], 'last_known_vel': [-1.966288685798645, -3.4833474159240723]}"
tracking,124,4.33804823923856,33,True,"{'detected': True, 'success': True, 'target_pos': [61.03801345825195, 56.632667541503906], 'target_vel': [3.958256244659424, 0.5763730406761169], 'last_known_pos': [61.03801345825195, 56.632667541503906], 'last_known_vel': [3.958256244659424, 0.5763730406761169]}"
tracking,125,5.182254125572741,59,True,"{'detected': True, 'success': True, 'target_pos': [52.60331726074219, 88.94217681884766], 'target_vel': [3.9872219562530518, 0.31946882605552673], 'last_known_pos': [52.60331726074219, 88.94217681884766], 'last_known_vel': [3.9872219562530518, 0.31946882605552673]}"
tracking,126,12.160535114634781,277,True,"{'detected': True, 'success': True, 'target_pos': [37.654476165771484, 41.67497253417969], 'target_vel': [3.5461435317993164, -1.8506393432617188], 'last_known_pos': [37.654476165771484, 41.67497253417969], 'last_known_vel': [3.5461435317993164, -1.8506393432617188]}"
tracking,127,3.904228751756251,51,True,"{'detected': True, 'success': True, 'target_pos': [78.68429565429688, 66.30855560302734], 'target_vel': [3.6610631942749023, 1.611402153968811], 'last_known_pos': [78.68429565429688, 66.30855560302734], 'last_known_vel': [3.6610631942749023, 1.611402153968811]}"
tracking,128,4.879473205938936,149,True,"{'detected': True, 'success': True, 'target_pos': [55.10845947265625, 47.24816131591797], 'target_vel': [2.656575918197632, -2.9904186725616455], 'last_known_pos': [55.10845947265625, 47.24816131591797], 'last_known_vel': [2.656575918197632, -2.9904186725616455]}"
tracking,129,4.1450822536200285,61,True,"{'detected': True, 'success': True, 'target_pos': [60.184410095214844, 74.9559097290039], 'target_vel': [-3.569754123687744, -1.8046762943267822], 'last_known_pos': [60.184410095214844, 74.9559097290039], 'last_known_vel': [-3.569754123687744, -1.8046762943267822]}"
tracking,130,10.07121675446443,256,True,"{'detected': True, 'success': True, 'target_pos': [38.45158004760742, 34.69589614868164], 'target_vel': [0.6410496234893799, 3.9482977390289307], 'last_known_pos': [38.45158004760742, 34.69589614868164], 'last_known_vel': [0.6410496234893799, 3.9482977390289307]}"
tracking,131,2.85107513185963,80,True,"{'detected': True, 'success': True, 'target_pos': [62.908443450927734, 59.709346771240234], 'target_vel': [-2.742114782333374, 2.912182092666626], 'last_known_pos': [62.908443450927734, 59.709346771240234], 'last_known_vel': [-2.742114782333374, 2.912182092666626]}"
tracking,132,3.0445654451400044,21,True,"{'detected': True, 'success': True, 'target_pos': [25.119007110595703, 31.169143676757812], 'target_vel': [-3.9971601963043213, -0.1507023721933365], 'last_known_pos': [25.119007110595703, 31.169143676757812], 'last_known_vel': [-3.9971601963043213, -0.1507023721933365]}"
tracking,133,1.6784638278186321,8,True,"{'detected': True, 'success': True, 'target_pos': [40.61636734008789, 71.6109390258789], 'target_vel': [3.9698164463043213, 0.4904669523239136], 'last_known_pos': [40.61636734008789, 71.6109390258789], 'last_known_vel': [3.9698164463043213, 0.4904669523239136]}"
tracking,134,6.775203832425176,91,True,"{'detected': True, 'success': True, 'target_pos': [41.53446960449219, 48.158260345458984], 'target_vel': [-3.3986213207244873, 2.109354257583618], 'last_known_pos': [41.53446960449219, 48.158260345458984], 'last_known_vel': [-3.3986213207244873, 2.109354257583618]}"
tracking,135,5.0267044062614445,101,True,"{'detected': True, 'success': True, 'target_pos': [28.848180770874023, 43.743438720703125], 'target_vel': [-3.3919994831085205, 2.119985342025757], 'last_known_pos': [28.848180770874023, 43.743438720703125], 'last_known_vel': [-3.3919994831085205, 2.119985342025757]}"
tracking,136,5.994847921535373,125,True,"{'detected': True, 'success': True, 'target_pos': [23.44837760925293, 59.429283142089844], 'target_vel': [-3.6713192462921143, 1.5878965854644775], 'last_known_pos': [23.44837760925293, 59.429283142089844], 'last_known_vel': [-3.6713192462921143, 1.5878965854644775]}"
tracking,137,6.377388450383211,156,True,"{'detected': True, 'success': True, 'target_pos': [69.31382751464844, 54.458404541015625], 'target_vel': [0.3904663920402527, -3.980896472930908], 'last_known_pos': [69.31382751464844, 54.458404541015625], 'last_known_vel': [0.3904663920402527, -3.980896472930908]}"
tracking,138,1.7450972832739353,8,True,"{'detected': True, 'success': True, 'target_pos': [68.89347839355469, 50.82221221923828], 'target_vel': [-3.545419692993164, 1.8520259857177734], 'last_known_pos': [68.89347839355469, 50.82221221923828], 'last_known_vel': [-3.545419692993164, 1.8520259857177734]}"
tracking,139,2.4666388420164584,14,True,"{'detected': True, 'success': True, 'target_pos': [73.1915054321289, 37.73863220214844], 'target_vel': [-2.2336080074310303, 3.318281888961792], 'last_known_pos': [73.1915054321289, 37.73863220214844], 'last_known_vel': [-2.2336080074310303, 3.318281888961792]}"
tracking,140,2.1511321419477465,25,True,"{'detected': True, 'success': True, 'target_pos': [37.853050231933594, 42.32862091064453], 'target_vel': [2.6107022762298584, -3.030550003051758], 'last_known_pos': [37.853050231933594, 42.32862091064453], 'last_known_vel': [2.6107022762298584, -3.030550003051758]}"
tracking,141,3.462233163833618,41,True,"{'detected': True, 'success': True, 'target_pos': [33.05176544189453, 42.75574493408203], 'target_vel': [-3.4263882637023926, -2.063943862915039], 'last_known_pos': [33.05176544189453, 42.75574493408203], 'last_known_vel': [-3.4263882637023926, -2.063943862915039]}"
tracking,142,1.798736434429884,8,True,"{'detected': True, 'success': True, 'target_pos': [79.4522705078125, 54.3811149597168], 'target_vel': [0.3265173137187958, -3.9866509437561035], 'last_known_pos': [79.4522705078125, 54.3811149597168], 'last_known_vel': [0.3265173137187958, -3.9866509437561035]}"
tracking,143,4.264662809982896,38,True,"{'detected': True, 'success': True, 'target_pos': [29.519685745239258, 65.17699432373047], 'target_vel': [-3.261251211166382, 2.316082715988159], 'last_known_pos': [29.519685745239258, 65.17699432373047], 'last_known_vel': [-3.261251211166382, 2.316082715988159]}"
tracking,144,5.269930276969447,147,True,"{'detected': True, 'success': True, 'target_pos': [23.724178314208984, 48.20760726928711], 'target_vel': [3.964707374572754, 0.5301856994628906], 'last_known_pos': [23.724178314208984, 48.20760726928711], 'last_known_vel': [3.964707374572754, 0.5301856994628906]}"
tracking,145,1.7397900335490704,14,True,"{'detected': True, 'success': True, 'target_pos': [68.3711166381836, 42.003448486328125], 'target_vel': [0.06727144867181778, -3.999434232711792], 'last_known_pos': [68.3711166381836, 42.003448486328125], 'last_known_vel': [0.06727144867181778, -3.999434232711792]}"
tracking,146,2.933927493415773,64,True,"{'detected': True, 'success': True, 'target_pos': [71.93881225585938, 2.812150716781616], 'target_vel': [-3.293508768081665, -2.2699780464172363], 'last_known_pos': [71.93881225585938, 2.812150716781616], 'last_known_vel': [-3.293508768081665, -2.2699780464172363]}"
tracking,147,4.433296344801784,38,True,"{'detected': True, 'success': True, 'target_pos': [79.1969223022461, 38.42902374267578], 'target_vel': [3.0725831985473633, -2.5610997676849365], 'last_known_pos': [79.1969223022461, 38.42902374267578], 'last_known_vel': [3.0725831985473633, -2.5610997676849365]}"
tracking,148,2.8465126492083073,20,True,"{'detected': True, 'success': True, 'target_pos': [61.620147705078125, 36.840694427490234], 'target_vel': [-3.9950878620147705, -0.19817382097244263], 'last_known_pos': [61.620147705078125, 36.840694427490234], 'last_known_vel': [-3.9950878620147705, -0.19817382097244263]}"
tracking,149,3.2742499373853207,25,True,"{'detected': True, 'success': True, 'target_pos': [60.99666213989258, 66.3500747680664], 'target_vel': [-3.2872276306152344, -2.279064416885376], 'last_known_pos': [60.99666213989258, 66.3500747680664], 'last_known_vel': [-3.2872276306152344, -2.279064416885376]}"
tracking,150,5.926457962200045,117,True,"{'detected': True, 'success': True, 'target_pos': [45.461395263671875, 51.813838958740234], 'target_vel': [3.951281785964966, -0.6223918795585632], 'last_known_pos': [45.461395263671875, 51.813838958740234], 'last_known_vel': [3.951281785964966, -0.6223918795585632]}"
tracking,151,3.850788134664297,25,True,"{'detected': True, 'success': True, 'target_pos': [61.33088684082031, 49.31926727294922], 'target_vel': [3.765882730484009, -1.348379135131836], 'last_known_pos': [61.33088684082031, 49.31926727294922], 'last_known_vel': [3.765882730484009, -1.348379135131836]}"
tracking,152,2.714787181466818,15,True,"{'detected': True, 'success': True, 'target_pos': [67.88442993164062, 51.68699645996094], 'target_vel': [-1.9927482604980469, -3.468278408050537], 'last_known_pos': [67.88442993164062, 51.68699645996094], 'last_known_vel': [-1.9927482604980469, -3.468278408050537]}"
tracking,153,4.032111525446177,73,True,"{'detected': True, 'success': True, 'target_pos': [65.04440307617188, 31.498767852783203], 'target_vel': [-1.9992573261260986, -3.4645302295684814], 'last_known_pos': [65.04440307617188, 31.498767852783203], 'last_known_vel': [-1.9992573261260986, -3.4645302295684814]}"
tracking,154,4.685006153963506,64,True,"{'detected': True, 'success': True, 'target_pos': [38.9389762878418, 73.26126861572266], 'target_vel': [2.9054112434387207, -2.749288320541382], 'last_known_pos': [38.9389762878418, 73.26126861572266], 'last_known_vel': [2.9054112434387207, -2.749288320541382]}"
tracking,155,2.6474820734336975,46,True,"{'detected': True, 'success': True, 'target_pos': [67.72038269042969, 24.327259063720703], 'target_vel': [3.3505606651306152, -2.184889793395996], 'last_known_pos': [67.72038269042969, 24.327259063720703], 'last_known_vel': [3.3505606651306152, -2.184889793395996]}"
tracking,156,10.18132265856117,300,False,"{'detected': False, 'success': False, 'target_pos': [53.496551513671875, 10.194581985473633], 'target_vel': [2.683298110961914, -2.9664642810821533], 'last_known_pos': [58.230384826660156, 69.2326889038086], 'last_known_vel': [-3.6058483123779297, 1.7314330339431763]}"
tracking,157,3.958799883723259,31,True,"{'detected': True, 'success': True, 'target_pos': [65.53191375732422, 33.2310905456543], 'target_vel': [3.2181265354156494, -2.3756392002105713], 'last_known_pos': [65.53191375732422, 33.2310905456543], 'last_known_vel': [3.2181265354156494, -2.3756392002105713]}"
tracking,158,3.7408749601244926,48,True,"{'detected': True, 'success': True, 'target_pos': [53.42336654663086, 43.069183349609375], 'target_vel': [0.15935418009757996, -3.996824264526367], 'last_known_pos': [53.42336654663086, 43.069183349609375], 'last_known_vel': [0.15935418009757996, -3.996824264526367]}"
tracking,159,2.196028608828783,8,True,"{'detected': True, 'success': True, 'target_pos': [79.3955078125, 48.648277282714844], 'target_vel': [-3.7907071113586426, -1.2769259214401245], 'last_known_pos': [79.3955078125, 48.648277282714844], 'last_known_vel': [-3.7907071113586426, -1.2769259214401245]}"
tracking,160,10.583501768633722,179,True,"{'detected': True, 'success': True, 'target_pos': [49.99156951904297, 35.20503234863281], 'target_vel': [2.971304178237915, 2.6779379844665527], 'last_known_pos': [49.99156951904297, 35.20503234863281], 'last_known_vel': [2.971304178237915, 2.6779379844665527]}"
tracking,161,5.133083701185882,72,True,"{'detected': True, 'success': True, 'target_pos': [57.977142333984375, 54.021728515625], 'target_vel': [2.252779245376587, 3.3052966594696045], 'last_known_pos': [57.977142333984375, 54.021728515625], 'last_known_vel': [2.252779245376587, 3.3052966594696045]}"
tracking,162,5.193048744782805,99,True,"{'detected': True, 'success': True, 'target_pos': [63.21866989135742, 26.100309371948242], 'target_vel': [-3.8962130546569824, -0.9052750468254089], 'last_known_pos': [63.21866989135742, 26.100309371948242], 'last_known_vel': [-3.8962130546569824, -0.9052750468254089]}"
tracking,163,2.9828873598836365,79,True,"{'detected': True, 'success': True, 'target_pos': [37.3353157043457, 15.141044616699219], 'target_vel': [3.984388828277588, -0.35305288434028625], 'last_known_pos': [37.3353157043457, 15.141044616699219], 'last_known_vel': [3.984388828277588, -0.35305288434028625]}"
tracking,164,6.1549178926385935,72,True,"{'detected': True, 'success': True, 'target_pos': [40.629730224609375, 64.45243835449219], 'target_vel': [-3.4833984375, -1.966198205947876], 'last_known_pos': [40.629730224609375, 64.45243835449219], 'last_known_vel': [-3.4833984375, -1.966198205947876]}"
tracking,165,2.0985589288175106,8,True,"{'detected': True, 'success': True, 'target_pos': [19.34706687927246, 43.97252655029297], 'target_vel': [-0.2749033570289612, 3.990542411804199], 'last_known_pos': [19.34706687927246, 43.97252655029297], 'last_known_vel': [-0.2749033570289612, 3.990542411804199]}"
tracking,166,3.7902421644404534,83,True,"{'detected': True, 'success': True, 'target_pos': [77.33504486083984, 42.11448287963867], 'target_vel': [1.6264175176620483, 3.6544172763824463], 'last_known_pos': [77.33504486083984, 42.11448287963867], 'last_known_vel': [1.6264175176620483, 3.6544172763824463]}"
tracking,167,2.8769277003109455,21,True,"{'detected': True, 'success': True, 'target_pos': [43.546043395996094, 38.90442657470703], 'target_vel': [3.3204195499420166, 2.230428695678711], 'last_known_pos': [43.546043395996094, 38.90442657470703], 'last_known_vel': [3.3204195499420166, 2.230428695678711]}"
tracking,168,2.714102517813444,15,True,"{'detected': True, 'success': True, 'target_pos': [39.623268127441406, 17.953487396240234], 'target_vel': [-3.696746587753296, -1.5277646780014038], 'last_known_pos': [39.623268127441406, 17.953487396240234], 'last_known_vel': [-3.696746587753296, -1.5277646780014038]}"
tracking,169,2.328901463240385,9,True,"{'detected': True, 'success': True, 'target_pos': [39.03908157348633, 57.61271667480469], 'target_vel': [-2.8953444957733154, -2.759887933731079], 'last_known_pos': [39.03908157348633, 57.61271667480469], 'last_known_vel': [-2.8953444957733154, -2.759887933731079]}"
tracking,170,3.4564900351688266,23,True,"{'detected': True, 'success': True, 'target_pos': [46.980430603027344, 45.54655838012695], 'target_vel': [3.8779468536376953, 0.9805750846862793], 'last_known_pos': [46.980430603027344, 45.54655838012695], 'last_known_vel': [3.8779468536376953, 0.9805750846862793]}"
tracking,171,1.720043834298849,11,True,"{'detected': True, 'success': True, 'target_pos': [80.47219848632812, 46.50521469116211], 'target_vel': [-2.1278600692749023, -3.3870654106140137], 'last_known_pos': [80.47219848632812, 46.50521469116211], 'last_known_vel': [-2.1278600692749023, -3.3870654106140137]}"
tracking,172,7.043954396909103,110,True,"{'detected': True, 'success': True, 'target_pos': [71.48102569580078, 40.557254791259766], 'target_vel': [-3.908005952835083, -0.852929949760437], 'last_known_pos': [71.48102569580078, 40.557254791259766], 'last_known_vel': [-3.908005952835083, -0.852929949760437]}"
tracking,173,4.316007098145783,73,True,"{'detected': True, 'success': True, 'target_pos': [54.50082778930664, 66.85620880126953], 'target_vel': [0.1547451913356781, 3.9970059394836426], 'last_known_pos': [54.50082778930664, 66.85620880126953], 'last_known_vel': [0.1547451913356781, 3.9970059394836426]}"
tracking,174,6.113803603209555,73,True,"{'detected': True, 'success': True, 'target_pos': [60.520233154296875, 28.289722442626953], 'target_vel': [0.2541758716106415, -3.9919161796569824], 'last_known_pos': [60.520233154296875, 28.289722442626953], 'last_known_vel': [0.2541758716106415, -3.9919161796569824]}"
tracking,175,3.128523725785315,31,True,"{'detected': True, 'success': True, 'target_pos': [49.33172607421875, 4.726428508758545], 'target_vel': [-3.9392032623291016, -0.6947509050369263], 'last_known_pos': [49.33172607421875, 4.726428508758545], 'last_known_vel': [-3.9392032623291016, -0.6947509050369263]}"
tracking,176,2.5199180617928505,17,True,"{'detected': True, 'success': True, 'target_pos': [69.59542083740234, 56.98353958129883], 'target_vel': [-3.4376015663146973, 2.045212745666504], 'last_known_pos': [69.59542083740234, 56.98353958129883], 'last_known_vel': [-3.4376015663146973, 2.045212745666504]}"
tracking,177,3.7675784773007033,52,True,"{'detected': True, 'success': True, 'target_pos': [32.25636672973633, 37.42139434814453], 'target_vel': [-2.8953375816345215, -2.7598955631256104], 'last_known_pos': [32.25636672973633, 37.42139434814453], 'last_known_vel': [-2.8953375816345215, -2.7598955631256104]}"
tracking,178,14.561414032669738,276,True,"{'detected': True, 'success': True, 'target_pos': [71.36492919921875, 58.161903381347656], 'target_vel': [-2.598196029663086, -3.041278839111328], 'last_known_pos': [71.36492919921875, 58.161903381347656], 'last_known_vel': [-2.598196029663086, -3.041278839111328]}"
tracking,179,5.826201746445149,134,True,"{'detected': True, 'success': True, 'target_pos': [17.350971221923828, 59.812477111816406], 'target_vel': [1.210520625114441, -3.812432050704956], 'last_known_pos': [17.350971221923828, 59.812477111816406], 'last_known_vel': [1.210520625114441, -3.812432050704956]}"
tracking,180,4.451213595047594,73,True,"{'detected': True, 'success': True, 'target_pos': [46.361114501953125, 45.844329833984375], 'target_vel': [2.553088903427124, -3.0792429447174072], 'last_known_pos': [46.361114501953125, 45.844329833984375], 'last_known_vel': [2.553088903427124, -3.0792429447174072]}"
tracking,181,5.462769175216556,58,True,"{'detected': True, 'success': True, 'target_pos': [60.9504508972168, 56.022430419921875], 'target_vel': [2.1473686695098877, -3.3747310638427734], 'last_known_pos': [60.9504508972168, 56.022430419921875], 'last_known_vel': [2.1473686695098877, -3.3747310638427734]}"
tracking,182,1.3976368494331837,8,True,"{'detected': True, 'success': True, 'target_pos': [14.17886734008789, 59.85865783691406], 'target_vel': [-1.1118242740631104, 3.8423750400543213], 'last_known_pos': [14.17886734008789, 59.85865783691406], 'last_known_vel': [-1.1118242740631104, 3.8423750400543213]}"
tracking,183,4.233752805829048,48,True,"{'detected': True, 'success': True, 'target_pos': [43.431251525878906, 41.49055480957031], 'target_vel': [-3.600963592529297, 1.7415683269500732], 'last_known_pos': [43.431251525878906, 41.49055480957031], 'last_known_vel': [-3.600963592529297, 1.7415683269500732]}"
tracking,184,4.044614615023136,81,True,"{'detected': True, 'success': True, 'target_pos': [20.92168426513672, 54.128082275390625], 'target_vel': [1.482865333557129, 3.714984655380249], 'last_known_pos': [20.92168426513672, 54.128082275390625], 'last_known_vel': [1.482865333557129, 3.714984655380249]}"
tracking,185,5.340919201925397,113,True,"{'detected': True, 'success': True, 'target_pos': [52.705047607421875, 30.946239471435547], 'target_vel': [3.3927013874053955, 2.1188626289367676], 'last_known_pos': [52.705047607421875, 30.946239471435547], 'last_known_vel': [3.3927013874053955, 2.1188626289367676]}"
tracking,186,10.774828242797408,300,False,"{'detected': False, 'success': False, 'target_pos': [80.63961791992188, 25.202909469604492], 'target_vel': [3.763199806213379, -1.3558493852615356], 'last_known_pos': [66.88752746582031, 25.266935348510742], 'last_known_vel': [3.966963529586792, 0.5130322575569153]}"
tracking,187,5.897213046260179,138,True,"{'detected': True, 'success': True, 'target_pos': [47.87179946899414, 21.726425170898438], 'target_vel': [2.4403793811798096, -3.169313430786133], 'last_known_pos': [47.87179946899414, 21.726425170898438], 'last_known_vel': [2.4403793811798096, -3.169313430786133]}"
tracking,188,2.093747714534402,8,True,"{'detected': True, 'success': True, 'target_pos': [25.044620513916016, 40.57437515258789], 'target_vel': [-0.8764637112617493, 3.9027955532073975], 'last_known_pos': [25.044620513916016, 40.57437515258789], 'last_known_vel': [-0.8764637112617493, 3.9027955532073975]}"
tracking,189,5.329424873679876,58,True,"{'detected': True, 'success': True, 'target_pos': [46.67318344116211, 59.52717590332031], 'target_vel': [3.563563585281372, 1.8168696165084839], 'last_known_pos': [46.67318344116211, 59.52717590332031], 'last_known_vel': [3.563563585281372, 1.8168696165084839]}"
tracking,190,2.588407420061529,31,True,"{'detected': True, 'success': True, 'target_pos': [41.78090286254883, 58.636478424072266], 'target_vel': [0.44665589928627014, 3.9749841690063477], 'last_known_pos': [41.78090286254883, 58.636478424072266], 'last_known_vel': [0.44665589928627014, 3.9749841690063477]}"
tracking,191,3.9165573805682365,76,True,"{'detected': True, 'success': True, 'target_pos': [85.4239273071289, 67.3993148803711], 'target_vel': [-2.475613594055176, 3.1418685913085938], 'last_known_pos': [85.4239273071289, 67.3993148803711], 'last_known_vel': [-2.475613594055176, 3.1418685913085938]}"
tracking,192,2.071575965732336,13,True,"{'detected': True, 'success': True, 'target_pos': [24.37172508239746, 36.82126998901367], 'target_vel': [0.0618230402469635, 3.9995222091674805], 'last_known_pos': [24.37172508239746, 36.82126998901367], 'last_known_vel': [0.0618230402469635, 3.9995222091674805]}"
tracking,193,4.663470508046448,44,True,"{'detected': True, 'success': True, 'target_pos': [75.71228790283203, 46.081504821777344], 'target_vel': [-3.7866528034210205, 1.288899302482605], 'last_known_pos': [75.71228790283203, 46.081504821777344], 'last_known_vel': [-3.7866528034210205, 1.288899302482605]}"
