mode,episode,total_reward,steps,success,final_info
search,206,3.855750529766083,128,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,207,4.344826100826264,145,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,208,4.513824159145354,135,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,209,3.5089053654670725,68,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,210,3.5483045473098755,73,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,211,5.0254944739341765,172,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,212,3.553979578018189,71,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,213,3.602172752380371,93,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,214,4.777741416931152,144,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,215,3.6744588584899907,104,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,216,4.557078287601472,125,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,217,3.0070261979103092,81,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,218,3.3510518798828133,68,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,219,4.852299608707428,153,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,220,4.5795845842361445,128,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,221,2.7420028834342958,68,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,222,4.5113955264091485,121,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,223,5.202627128601074,175,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,224,3.907489913940429,81,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,225,5.49250896883011,185,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,226,4.054450995445252,123,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,227,5.708179636478421,193,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,228,4.427655345916749,127,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,229,4.169961646556854,113,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,230,4.00901358318329,102,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,231,4.123000042438511,200,False,"{'coverage': 0.5277777777777778, 'new_cells': 0, 'success': False, 'in_search': True, 'in_op': True}"
search,232,3.868569005489349,110,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,233,3.892255770206452,95,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,234,3.687028824329376,72,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,235,5.376817658424376,176,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,236,5.222580294132231,158,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,237,4.04545296049118,118,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,238,4.416465453624724,116,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,239,3.3104515342712397,60,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,240,3.1040058321952806,200,False,"{'coverage': 0.5, 'new_cells': 0, 'success': False, 'in_search': True, 'in_op': True}"
search,241,5.069291247367861,179,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,242,5.4199981217384305,187,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,243,4.102116584300995,200,False,"{'coverage': 0.5555555555555556, 'new_cells': 0, 'success': False, 'in_search': True, 'in_op': True}"
search,244,4.036146516799928,200,False,"{'coverage': 0.5, 'new_cells': 0, 'success': False, 'in_search': True, 'in_op': True}"
search,245,4.011464521884919,90,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,246,3.472758702754973,72,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,247,5.457879529953005,190,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,248,4.701273468971256,148,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,249,3.767285151004791,96,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,250,4.295197431087491,200,False,"{'coverage': 0.5555555555555556, 'new_cells': 0, 'success': False, 'in_search': True, 'in_op': True}"
search,251,3.1450700726509093,65,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,252,4.713885886669161,127,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,253,4.154152129650117,107,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,254,5.295117315292357,161,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,255,4.458697194099426,148,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,256,4.164682152748107,114,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,257,4.929601735115053,136,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,258,4.873365278244019,150,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,259,4.409855679035185,200,False,"{'coverage': 0.5833333333333334, 'new_cells': 0, 'success': False, 'in_search': True, 'in_op': True}"
search,260,3.7181984610557564,78,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,261,4.379052386760712,200,False,"{'coverage': 0.5555555555555556, 'new_cells': 0, 'success': False, 'in_search': True, 'in_op': True}"
search,262,4.511707846641542,122,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,263,4.116774867057801,115,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,264,4.870197256088258,135,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,265,5.407665580272676,184,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,266,3.2348666849136354,66,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,267,4.2655576596260065,108,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
search,268,4.974072877407075,134,True,"{'coverage': 0.6111111111111112, 'new_cells': 1, 'success': True, 'in_search': True, 'in_op': True}"
